Device Name,Group,IMEI-1,IMEI-2,Serial Number,Date (UTC),Time (UTC),Battery (%),Charging
Redmi12,yacine,"","",unknown,10-May-2024,12:26:37 PM,38,false
Redmi12,yacine,"","",unknown,10-May-2024,12:41:37 PM,38,false
Redmi12,yacine,"","",unknown,10-May-2024,12:56:37 PM,38,false
Redmi12,yacine,"","",unknown,10-May-2024,01:11:37 PM,36,false
Redmi12,yacine,"","",unknown,10-May-2024,01:26:37 PM,35,false
Redmi12,yacine,"","",unknown,10-May-2024,01:41:37 PM,34,false
Redmi12,yacine,"","",unknown,10-May-2024,01:56:37 PM,32,false
Redmi12,yacine,"","",unknown,10-May-2024,02:11:37 PM,31,false
Redmi12,yacine,"","",unknown,10-May-2024,02:26:38 PM,31,false
Redmi12,yacine,"","",unknown,10-May-2024,02:41:38 PM,30,false
Redmi12,yacine,"","",unknown,10-May-2024,02:56:38 PM,29,false
Redmi12,yacine,"","",unknown,10-May-2024,03:11:38 PM,27,false
Redmi12,yacine,"","",unknown,10-May-2024,03:26:38 PM,26,false
Redmi12,yacine,"","",unknown,10-May-2024,03:41:38 PM,24,false
Redmi12,yacine,"","",unknown,10-May-2024,03:56:38 PM,23,false
Redmi12,yacine,"","",unknown,10-May-2024,04:11:38 PM,21,false
Redmi12,yacine,"","",unknown,10-May-2024,04:26:38 PM,27,true
Redmi12,yacine,"","",unknown,10-May-2024,04:41:39 PM,55,true
Redmi12,yacine,"","",unknown,10-May-2024,04:56:39 PM,81,true
Redmi12,yacine,"","",unknown,10-May-2024,05:11:39 PM,96,true
Redmi12,yacine,"","",unknown,10-May-2024,05:26:39 PM,100,true
Redmi12,yacine,"","",unknown,10-May-2024,05:41:39 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,05:56:39 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,06:11:39 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,06:26:40 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,06:41:40 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,06:56:40 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,07:11:40 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,07:26:40 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,07:41:40 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,07:56:40 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,08:11:40 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,08:26:41 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,08:41:41 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,08:56:41 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,09:11:41 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,09:26:41 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,09:41:41 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,09:56:41 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,10:11:41 PM,100,false
Redmi12,yacine,"","",unknown,10-May-2024,10:26:42 PM,99,false
Redmi12,yacine,"","",unknown,10-May-2024,10:41:42 PM,99,false
Redmi12,yacine,"","",unknown,10-May-2024,10:56:42 PM,97,false
Redmi12,yacine,"","",unknown,10-May-2024,11:11:42 PM,96,false
Redmi12,yacine,"","",unknown,10-May-2024,11:26:42 PM,95,false
Redmi12,yacine,"","",unknown,10-May-2024,11:41:42 PM,95,false
Redmi12,yacine,"","",unknown,11-May-2024,12:00:17 AM,95,false
Redmi12,yacine,"","",unknown,11-May-2024,12:27:26 AM,95,false
Redmi12,yacine,"","",unknown,11-May-2024,12:43:54 AM,95,false
Redmi12,yacine,"","",unknown,11-May-2024,01:52:00 AM,95,false
Redmi12,yacine,"","",unknown,11-May-2024,03:52:31 AM,94,false
Redmi12,yacine,"","",unknown,11-May-2024,04:10:11 AM,94,false
Redmi12,yacine,"","",unknown,11-May-2024,07:53:04 AM,94,false
Redmi12,yacine,"","",unknown,11-May-2024,08:15:10 AM,93,false
Redmi12,yacine,"","",unknown,11-May-2024,08:30:11 AM,93,false
Redmi12,yacine,"","",unknown,11-May-2024,11:04:11 AM,93,false
Redmi12,yacine,"","",unknown,11-May-2024,11:19:11 AM,91,false
Redmi12,yacine,"","",unknown,11-May-2024,11:34:11 AM,89,false
Redmi12,yacine,"","",unknown,11-May-2024,11:49:11 AM,88,false
Redmi12,yacine,"","",unknown,11-May-2024,12:04:12 PM,86,false
Redmi12,yacine,"","",unknown,11-May-2024,12:19:12 PM,85,false
Redmi12,yacine,"","",unknown,11-May-2024,12:34:12 PM,83,false
Redmi12,yacine,"","",unknown,11-May-2024,12:49:12 PM,82,false
Redmi12,yacine,"","",unknown,11-May-2024,01:04:12 PM,82,false
Redmi12,yacine,"","",unknown,11-May-2024,01:19:12 PM,80,false
Redmi12,yacine,"","",unknown,11-May-2024,01:34:12 PM,79,false
Redmi12,yacine,"","",unknown,11-May-2024,01:49:12 PM,77,false
Redmi12,yacine,"","",unknown,11-May-2024,02:04:12 PM,76,false
Redmi12,yacine,"","",unknown,11-May-2024,02:19:12 PM,75,false
Redmi12,yacine,"","",unknown,11-May-2024,02:34:13 PM,74,false
Redmi12,yacine,"","",unknown,11-May-2024,02:49:13 PM,73,false
Redmi12,yacine,"","",unknown,11-May-2024,03:04:13 PM,72,false
Redmi12,yacine,"","",unknown,11-May-2024,03:19:13 PM,70,false
Redmi12,yacine,"","",unknown,11-May-2024,03:34:13 PM,70,false
Redmi12,yacine,"","",unknown,11-May-2024,03:49:13 PM,70,false
Redmi12,yacine,"","",unknown,11-May-2024,04:04:13 PM,69,false
Redmi12,yacine,"","",unknown,11-May-2024,04:19:13 PM,69,false
Redmi12,yacine,"","",unknown,11-May-2024,04:34:13 PM,69,false
Redmi12,yacine,"","",unknown,11-May-2024,04:49:13 PM,69,false
Redmi12,yacine,"","",unknown,11-May-2024,05:04:13 PM,69,false
