Device Name,Group,IMEI-1,IMEI-2,Serial Number,Date (UTC),Time (UTC),Battery (%),Charging
Redmi12,yacine,"","",unknown,12-May-2024,12:23:02 PM,34,false
Redmi12,yacine,"","",unknown,12-May-2024,12:38:02 PM,33,false
Redmi12,yacine,"","",unknown,12-May-2024,12:53:02 PM,33,false
Redmi12,yacine,"","",unknown,12-May-2024,01:08:02 PM,33,false
Redmi12,yacine,"","",unknown,12-May-2024,01:23:02 PM,33,false
Redmi12,yacine,"","",unknown,12-May-2024,01:38:02 PM,33,false
Redmi12,yacine,"","",unknown,12-May-2024,01:53:02 PM,33,false
Redmi12,yacine,"","",unknown,12-May-2024,02:08:02 PM,33,false
Redmi12,yacine,"","",unknown,12-May-2024,02:23:02 PM,33,false
Redmi12,yacine,"","",unknown,12-May-2024,02:38:02 PM,33,false
Redmi12,yacine,"","",unknown,12-May-2024,02:53:02 PM,32,false
Redmi12,yacine,"","",unknown,12-May-2024,03:08:03 PM,32,false
Redmi12,yacine,"","",unknown,12-May-2024,03:23:03 PM,32,false
Redmi12,yacine,"","",unknown,12-May-2024,03:38:03 PM,32,false
Redmi12,yacine,"","",unknown,12-May-2024,03:53:03 PM,32,false
Redmi12,yacine,"","",unknown,12-May-2024,04:08:03 PM,32,false
Redmi12,yacine,"","",unknown,12-May-2024,04:23:03 PM,32,false
Redmi12,yacine,"","",unknown,12-May-2024,04:38:03 PM,32,false
Redmi12,yacine,"","",unknown,12-May-2024,04:53:03 PM,32,false
Redmi12,yacine,"","",unknown,12-May-2024,05:08:03 PM,31,false
Redmi12,yacine,"","",unknown,12-May-2024,05:23:04 PM,31,false
Redmi12,yacine,"","",unknown,12-May-2024,05:38:04 PM,31,false
Redmi12,yacine,"","",unknown,12-May-2024,05:53:04 PM,31,false
Redmi12,yacine,"","",unknown,12-May-2024,06:08:04 PM,31,false
Redmi12,yacine,"","",unknown,12-May-2024,06:23:04 PM,31,false
Redmi12,yacine,"","",unknown,12-May-2024,06:38:04 PM,31,false
Redmi12,yacine,"","",unknown,12-May-2024,06:53:04 PM,31,false
Redmi12,yacine,"","",unknown,12-May-2024,07:08:04 PM,31,false
Redmi12,yacine,"","",unknown,12-May-2024,07:23:04 PM,31,false
Redmi12,yacine,"","",unknown,12-May-2024,07:38:04 PM,30,false
Redmi12,yacine,"","",unknown,12-May-2024,07:53:04 PM,30,false
Redmi12,yacine,"","",unknown,12-May-2024,08:08:05 PM,55,true
Redmi12,yacine,"","",unknown,12-May-2024,08:23:05 PM,82,true
Redmi12,yacine,"","",unknown,12-May-2024,08:41:17 PM,100,true
Redmi12,yacine,"","",unknown,12-May-2024,08:41:18 PM,100,true
Redmi12,yacine,"","",unknown,12-May-2024,09:00:11 PM,100,false
Redmi12,yacine,"","",unknown,12-May-2024,09:15:11 PM,100,false
Redmi12,yacine,"","",unknown,12-May-2024,09:35:10 PM,100,false
Redmi12,yacine,"","",unknown,12-May-2024,09:50:17 PM,100,false
Redmi12,yacine,"","",unknown,12-May-2024,10:05:17 PM,100,false
Redmi12,yacine,"","",unknown,12-May-2024,10:25:01 PM,99,false
Redmi12,yacine,"","",unknown,12-May-2024,10:40:36 PM,99,false
Redmi12,yacine,"","",unknown,12-May-2024,10:58:32 PM,99,false
Redmi12,yacine,"","",unknown,12-May-2024,11:19:44 PM,99,false
Redmi12,yacine,"","",unknown,12-May-2024,11:35:53 PM,98,false
Redmi12,yacine,"","",unknown,12-May-2024,11:52:00 PM,98,false
Redmi12,yacine,"","",unknown,13-May-2024,01:02:44 AM,98,false
Redmi12,yacine,"","",unknown,13-May-2024,01:25:13 AM,98,false
Redmi12,yacine,"","",unknown,13-May-2024,03:03:15 AM,98,false
Redmi12,yacine,"","",unknown,13-May-2024,03:25:11 AM,98,false
Redmi12,yacine,"","",unknown,13-May-2024,06:25:31 AM,97,false
Redmi12,yacine,"","",unknown,13-May-2024,06:43:34 AM,97,false
Redmi12,yacine,"","",unknown,13-May-2024,07:05:41 AM,97,false
Redmi12,yacine,"","",unknown,13-May-2024,07:37:15 AM,97,false
Redmi12,yacine,"","",unknown,13-May-2024,07:53:22 AM,97,false
Redmi12,yacine,"","",unknown,13-May-2024,07:56:01 AM,97,false
Redmi12,yacine,"","",unknown,13-May-2024,07:56:47 AM,97,false
Redmi12,yacine,"","",unknown,13-May-2024,07:56:50 AM,96,false
Redmi12,yacine,"","",unknown,13-May-2024,07:56:52 AM,96,false
Redmi12,yacine,"","",unknown,13-May-2024,07:56:55 AM,96,false
Redmi12,yacine,"","",unknown,13-May-2024,07:57:08 AM,96,false
Redmi12,yacine,"","",unknown,13-May-2024,07:57:49 AM,96,false
Redmi12,yacine,"","",unknown,13-May-2024,08:19:33 AM,96,false
Redmi12,yacine,"","",unknown,13-May-2024,08:35:41 AM,96,false
Redmi12,yacine,"","",unknown,13-May-2024,08:54:27 AM,96,false
Redmi12,yacine,"","",unknown,13-May-2024,10:01:09 AM,96,false
Redmi12,yacine,"","",unknown,13-May-2024,12:01:57 PM,95,false
